event_id,ticker,t0_utc,direction,cluster_len,max_abs_ret_3,max_volume_mult,max_range_mult,max_impact_mult,event_window_start,event_window_end,val_window_start,val_window_end,event_return,forward_return_60m,label_proxy
AAPL_20251016_195500,AAPL,2025-10-16 19:55:00+00:00,1,16,0.001719134384383203,5.851968524373172,1.613788006974516,246.08983556646862,2025-10-16 19:35:00+00:00,2025-10-16 19:55:00+00:00,2025-10-16 20:00:00+00:00,2025-10-16 20:55:00+00:00,0.002959059586542523,-0.0009295558339733612,unclear
AAPL_20251016_220000,AAPL,2025-10-16 22:00:00+00:00,1,13,0.003323339364160738,6.887785501489573,126.01258506727584,13.738694623479802,2025-10-16 21:40:00+00:00,2025-10-16 22:00:00+00:00,2025-10-16 22:05:00+00:00,2025-10-16 23:05:00+00:00,0.0012951270843450935,-0.003637833468067897,reversal
AAPL_20251016_235000,AAPL,2025-10-16 23:50:00+00:00,-1,10,0.009981139224291447,12.074102663064453,21.43005973463028,4.464209739376088,2025-10-16 23:30:00+00:00,2025-10-16 23:50:00+00:00,2025-10-16 23:55:00+00:00,2025-10-17 08:50:00+00:00,-0.00012178784557304034,-0.005034510759236777,continuation
AAPL_20251017_100500,AAPL,2025-10-17 10:05:00+00:00,-1,11,0.005762535222264553,7.470005824111823,4.554791828422073,1.6015183505903963,2025-10-17 09:45:00+00:00,2025-10-17 10:05:00+00:00,2025-10-17 10:10:00+00:00,2025-10-17 11:05:00+00:00,-0.0007744986140550969,0.005833639293436166,reversal
AAPL_20251017_115500,AAPL,2025-10-17 11:55:00+00:00,-1,3,0.0027513673031265284,21.144735688612254,10.428645321477351,4.208694376822671,2025-10-17 11:35:00+00:00,2025-10-17 11:55:00+00:00,2025-10-17 12:00:00+00:00,2025-10-17 12:55:00+00:00,0.00048563334682327763,-0.0004449478197555701,unclear
AAPL_20251017_130500,AAPL,2025-10-17 13:05:00+00:00,1,13,0.005579990793517453,356.4846037845989,4.184493206385571,1.0643083442485002,2025-10-17 12:45:00+00:00,2025-10-17 13:05:00+00:00,2025-10-17 13:10:00+00:00,2025-10-17 14:05:00+00:00,0.00036373923938093355,0.004120879120879106,continuation
AAPL_20251017_170000,AAPL,2025-10-17 17:00:00+00:00,-1,1,0.0018545296705605452,4.411453802268902,1.5883306509127462,0.8219272582160912,2025-10-17 16:40:00+00:00,2025-10-17 17:00:00+00:00,2025-10-17 17:05:00+00:00,2025-10-17 18:00:00+00:00,-0.00044450403086149226,0.0038122991557054675,reversal
AAPL_20251017_195000,AAPL,2025-10-17 19:50:00+00:00,-1,19,0.00470887046224977,6.411483820898097,3.7844272401103334,116.4779992639858,2025-10-17 19:30:00+00:00,2025-10-17 19:50:00+00:00,2025-10-17 19:55:00+00:00,2025-10-17 20:50:00+00:00,-0.0024925816023738667,0.0015468824369346823,unclear
AAPL_20251017_225500,AAPL,2025-10-17 22:55:00+00:00,-1,11,0.00529813037522775,13.271174863387978,4.141494763583347,3.7432267502679033,2025-10-17 22:35:00+00:00,2025-10-17 22:55:00+00:00,2025-10-17 23:00:00+00:00,2025-10-17 23:55:00+00:00,-0.0009504950495049513,0.0005553793704908827,unclear
AAPL_20251020_083500,AAPL,2025-10-20 08:35:00+00:00,-1,1,0.0009082832098412652,0.7963772642098689,0.9980404964075767,4.762893054871978,2025-10-20 08:15:00+00:00,2025-10-20 08:35:00+00:00,2025-10-20 08:40:00+00:00,2025-10-20 09:35:00+00:00,-0.0007895464055899248,3.9508514084740654e-05,unclear
AAPL_20251020_092000,AAPL,2025-10-20 09:20:00+00:00,1,17,0.005266686701283163,27.60393078402051,11.148553846781502,7.835641022040697,2025-10-20 09:00:00+00:00,2025-10-20 09:20:00+00:00,2025-10-20 09:25:00+00:00,2025-10-20 10:30:00+00:00,-3.9481996209733694e-05,0.0013029573182767873,unclear
AAPL_20251020_113000,AAPL,2025-10-20 11:30:00+00:00,1,1,0.0016436429951660614,3.1093660765276985,0.9961926443458806,0.17942882570067675,2025-10-20 11:10:00+00:00,2025-10-20 11:30:00+00:00,2025-10-20 11:35:00+00:00,2025-10-20 12:30:00+00:00,0.0007434944237918462,0.0035520450457495745,continuation
AAPL_20251020_120000,AAPL,2025-10-20 12:00:00+00:00,1,2,0.00039054872591748335,32.13311849281111,14.350303491560842,0.04530552392002309,2025-10-20 11:40:00+00:00,2025-10-20 12:00:00+00:00,2025-10-20 12:05:00+00:00,2025-10-20 13:00:00+00:00,0.0003050151529964129,0.007181307490529809,continuation
AAPL_20251020_130000,AAPL,2025-10-20 13:00:00+00:00,1,1,0.0036162185806167813,5.062080378250591,2.8278110456675716,1.4004227468008845,2025-10-20 12:40:00+00:00,2025-10-20 13:00:00+00:00,2025-10-20 13:05:00+00:00,2025-10-20 14:00:00+00:00,0.0029195375452528705,0.004812917248874449,continuation
AAPL_20251020_132500,AAPL,2025-10-20 13:25:00+00:00,-1,10,0.010228179470801457,124.83034069981584,10.69001739193459,0.9162485539642753,2025-10-20 13:05:00+00:00,2025-10-20 13:25:00+00:00,2025-10-20 13:30:00+00:00,2025-10-20 14:25:00+00:00,-0.005558794946550094,0.01440465952622949,reversal
AAPL_20251020_150000,AAPL,2025-10-20 15:00:00+00:00,1,1,0.008563070788397908,3.631968713871518,1.5504055308883926,0.8572849042927115,2025-10-20 14:40:00+00:00,2025-10-20 15:00:00+00:00,2025-10-20 15:05:00+00:00,2025-10-20 16:00:00+00:00,0.011590296495956887,0.0028548589699668447,unclear
AAPL_20251020_164000,AAPL,2025-10-20 16:40:00+00:00,-1,1,0.0026221299866797665,0.7038180378257558,0.8745213617196881,3.076949773673612,2025-10-20 16:20:00+00:00,2025-10-20 16:40:00+00:00,2025-10-20 16:45:00+00:00,2025-10-20 17:40:00+00:00,-0.0010263427984946727,0.0008942161339422494,unclear
AAPL_20251020_171000,AAPL,2025-10-20 17:10:00+00:00,-1,1,0.0010258655239772096,0.9703607229186364,1.4705407152158188,3.225378993710607,2025-10-20 16:50:00+00:00,2025-10-20 17:10:00+00:00,2025-10-20 17:15:00+00:00,2025-10-20 18:10:00+00:00,-0.0003807174036819516,0.001216253521458377,unclear
AAPL_20251020_175000,AAPL,2025-10-20 17:50:00+00:00,-1,1,0.00029920615546163987,0.6024161360847338,0.9178199457809363,3.3725497319422915,2025-10-20 17:30:00+00:00,2025-10-20 17:50:00+00:00,2025-10-20 17:55:00+00:00,2025-10-20 18:50:00+00:00,-0.00022809351834252034,0.0007217004448838438,unclear
AAPL_20251020_195000,AAPL,2025-10-20 19:50:00+00:00,-1,19,0.005114614387504268,7.977854537237305,3.5557965903039435,45.42716040501079,2025-10-20 19:30:00+00:00,2025-10-20 19:50:00+00:00,2025-10-20 19:55:00+00:00,2025-10-20 20:50:00+00:00,-0.003450250265433219,-0.001332140583638175,unclear
AAPL_20251020_222000,AAPL,2025-10-20 22:20:00+00:00,-1,5,0.0013718468731758193,1.7789179104477613,6.625624463843839,16.597690000262933,2025-10-20 22:00:00+00:00,2025-10-20 22:20:00+00:00,2025-10-20 22:25:00+00:00,2025-10-20 23:20:00+00:00,-0.001370906321401466,0.0013727882855401052,unclear
AAPL_20251021_080000,AAPL,2025-10-21 08:00:00+00:00,-1,9,0.00572848616361199,2.648070135489013,5.470718942488331,19.84245177366505,2025-10-20 23:40:00+00:00,2025-10-21 08:00:00+00:00,2025-10-21 08:05:00+00:00,2025-10-21 09:05:00+00:00,-0.004111622948947513,0.00034404984900038293,unclear
AAPL_20251021_094500,AAPL,2025-10-21 09:45:00+00:00,-1,5,0.003942362482691308,11.950510783200908,7.795929926920767,4.111290494738647,2025-10-21 09:25:00+00:00,2025-10-21 09:45:00+00:00,2025-10-21 09:50:00+00:00,2025-10-21 10:50:00+00:00,0.0012620950778290396,-0.0019098548510313451,unclear
AAPL_20251021_110000,AAPL,2025-10-21 11:00:00+00:00,1,2,0.0019498027701470022,5.933509720464742,2.4987106171416715,0.45554177619129693,2025-10-21 10:40:00+00:00,2025-10-21 11:00:00+00:00,2025-10-21 11:05:00+00:00,2025-10-21 12:00:00+00:00,0.0015319800842588105,0.0014913957934989952,unclear
AAPL_20251021_120000,AAPL,2025-10-21 12:00:00+00:00,1,1,0.00034371479648598324,18.18638491712008,9.891754855189514,0.03902177839330714,2025-10-21 11:40:00+00:00,2025-10-21 12:00:00+00:00,2025-10-21 12:05:00+00:00,2025-10-21 13:00:00+00:00,0.0004966381418092247,-0.0003436557333230672,unclear
AAPL_20251021_125500,AAPL,2025-10-21 12:55:00+00:00,-1,2,0.0004588734736934441,8.13560801428288,2.30295981574071,1.9354944601388944,2025-10-21 12:35:00+00:00,2025-10-21 12:55:00+00:00,2025-10-21 13:00:00+00:00,2025-10-21 13:55:00+00:00,-0.0006879944960440643,0.009007458405048796,reversal
AAPL_20251021_132500,AAPL,2025-10-21 13:25:00+00:00,1,10,0.01105277408384353,162.54717356687897,5.9924079052329375,0.6323736967283508,2025-10-21 13:05:00+00:00,2025-10-21 13:25:00+00:00,2025-10-21 13:30:00+00:00,2025-10-21 14:25:00+00:00,0.0014130642510417069,0.005725960754916937,continuation
AAPL_20251021_152500,AAPL,2025-10-21 15:25:00+00:00,1,1,0.0025709834971490153,1.0037609960123697,1.5832800188543505,4.870500860406107,2025-10-21 15:05:00+00:00,2025-10-21 15:25:00+00:00,2025-10-21 15:30:00+00:00,2025-10-21 16:25:00+00:00,0.0016788231597812953,-0.00186602544166381,unclear
AAPL_20251021_155500,AAPL,2025-10-21 15:55:00+00:00,1,1,0.0008010931656565745,3.0819555885516308,0.8189713436969044,0.2851258360674597,2025-10-21 15:35:00+00:00,2025-10-21 15:55:00+00:00,2025-10-21 16:00:00+00:00,2025-10-21 16:55:00+00:00,-0.0003410164865007559,-0.003975465697410363,reversal
AAPL_20251021_182000,AAPL,2025-10-21 18:20:00+00:00,-1,1,0.001763217474699097,4.8632179680199945,6.930691147684053,0.3923957194131612,2025-10-21 18:00:00+00:00,2025-10-21 18:20:00+00:00,2025-10-21 18:25:00+00:00,2025-10-21 19:20:00+00:00,-0.0014401030810626825,-0.0012144673422140873,unclear
AAPL_20251021_184500,AAPL,2025-10-21 18:45:00+00:00,1,1,0.0004077897378849116,1.899083491385661,2.0447221732385867,1.780942477587356,2025-10-21 18:25:00+00:00,2025-10-21 18:45:00+00:00,2025-10-21 18:50:00+00:00,2025-10-21 19:45:00+00:00,0.0008354529646812381,-0.0028823908673720755,unclear
AAPL_20251021_195000,AAPL,2025-10-21 19:50:00+00:00,-1,22,0.0016739589223702112,4.70102108799501,2.3832364521639566,232.65900016186103,2025-10-21 19:30:00+00:00,2025-10-21 19:50:00+00:00,2025-10-21 19:55:00+00:00,2025-10-21 20:50:00+00:00,-0.0012739337934705164,0.00019190496135257362,unclear
AAPL_20251021_221000,AAPL,2025-10-21 22:10:00+00:00,-1,2,0.0006093381253355901,0.44927165857398416,0.9908369370942458,22.316149885735463,2025-10-21 21:50:00+00:00,2025-10-21 22:10:00+00:00,2025-10-21 22:15:00+00:00,2025-10-21 23:15:00+00:00,-0.000609152516561462,3.809523809517046e-05,unclear
AAPL_20251021_230500,AAPL,2025-10-21 23:05:00+00:00,-1,13,0.00133437561498706,7.235177865612648,11.768610175098107,15.781000018123535,2025-10-21 22:45:00+00:00,2025-10-21 23:05:00+00:00,2025-10-21 23:10:00+00:00,2025-10-22 08:05:00+00:00,-0.00011422914366210346,-0.0004950495049504955,unclear
AAPL_20251022_084500,AAPL,2025-10-22 08:45:00+00:00,-1,1,7.625147740952798e-05,0.20041608876560332,0.0,4.668935571816977,2025-10-22 08:25:00+00:00,2025-10-22 08:45:00+00:00,2025-10-22 08:50:00+00:00,2025-10-22 09:50:00+00:00,0.0006104074469708287,-0.004689644654567449,continuation
AAPL_20251022_092500,AAPL,2025-10-22 09:25:00+00:00,-1,8,0.004481650004041882,22.210874136377292,14.334933016809481,3.2632291867634686,2025-10-22 09:05:00+00:00,2025-10-22 09:25:00+00:00,2025-10-22 09:30:00+00:00,2025-10-22 10:30:00+00:00,-0.0009924800549683255,-0.003668182339230386,continuation
AAPL_20251022_104500,AAPL,2025-10-22 10:45:00+00:00,1,2,0.0009956727357236517,2.4230104955493554,2.425721200957709,0.1727310990028479,2025-10-22 10:25:00+00:00,2025-10-22 10:45:00+00:00,2025-10-22 10:50:00+00:00,2025-10-22 11:45:00+00:00,0.0009587727708533222,-3.8314176245224374e-05,unclear
AAPL_20251022_113500,AAPL,2025-10-22 11:35:00+00:00,-1,1,0.0014939383368837156,1.927877947295423,2.0029900362697317,1.202470756339591,2025-10-22 11:15:00+00:00,2025-10-22 11:35:00+00:00,2025-10-22 11:40:00+00:00,2025-10-22 12:35:00+00:00,-0.0009574508827696615,0.0012121444452961594,unclear
AAPL_20251022_115500,AAPL,2025-10-22 11:55:00+00:00,1,2,0.0004213832926422967,23.03980487804878,18.168325646266883,6.078093882509599,2025-10-22 11:35:00+00:00,2025-10-22 11:55:00+00:00,2025-10-22 12:00:00+00:00,2025-10-22 12:55:00+00:00,0.00015333895576152834,0.0016466078957457775,unclear
AAPL_20251022_132500,AAPL,2025-10-22 13:25:00+00:00,1,11,0.008160658385982344,251.1613644039176,10.048021912602424,1.3070590606736103,2025-10-22 13:05:00+00:00,2025-10-22 13:25:00+00:00,2025-10-22 13:30:00+00:00,2025-10-22 14:25:00+00:00,0.004589085624689293,-0.01005024934333254,reversal
AAPL_20251022_152000,AAPL,2025-10-22 15:20:00+00:00,-1,1,0.006285327341617908,2.6348821727031018,2.7129170827091382,1.1257798706406288,2025-10-22 15:00:00+00:00,2025-10-22 15:20:00+00:00,2025-10-22 15:25:00+00:00,2025-10-22 16:20:00+00:00,-0.006884809855243201,-0.0013151787095775358,unclear
AAPL_20251022_163000,AAPL,2025-10-22 16:30:00+00:00,-1,1,0.001839107680240204,4.203464994190538,4.548418040794314,0.5566920343621746,2025-10-22 16:10:00+00:00,2025-10-22 16:30:00+00:00,2025-10-22 16:35:00+00:00,2025-10-22 17:30:00+00:00,-0.002049735081409154,-0.006278096419159884,continuation
AAPL_20251022_171000,AAPL,2025-10-22 17:10:00+00:00,-1,1,0.0019423516323398005,0.8710235965370147,1.3470874089989546,3.408460672216495,2025-10-22 16:50:00+00:00,2025-10-22 17:10:00+00:00,2025-10-22 17:15:00+00:00,2025-10-22 18:10:00+00:00,-0.0026004448486564025,-0.0025663957693355943,unclear
AAPL_20251022_175500,AAPL,2025-10-22 17:55:00+00:00,1,1,0.0022668360486699513,1.0286118197487613,1.4876590558346179,3.103476540323576,2025-10-22 17:35:00+00:00,2025-10-22 17:55:00+00:00,2025-10-22 18:00:00+00:00,2025-10-22 18:55:00+00:00,0.0008003904343580892,0.0024967814926073473,unclear
AAPL_20251022_185500,AAPL,2025-10-22 18:55:00+00:00,1,1,0.001129173681741591,0.7482886581259669,1.0152292870551396,3.0404047536797645,2025-10-22 18:35:00+00:00,2025-10-22 18:55:00+00:00,2025-10-22 19:00:00+00:00,2025-10-22 19:55:00+00:00,0.0009348342616757321,0.005681597073588174,continuation
AAPL_20251022_195500,AAPL,2025-10-22 19:55:00+00:00,1,17,0.0032168700104797665,353.9363215937389,1.3117323619702814,33.63381360809839,2025-10-22 19:35:00+00:00,2025-10-22 19:55:00+00:00,2025-10-22 20:00:00+00:00,2025-10-22 20:55:00+00:00,0.0020162072040632584,0.0008265294276978974,unclear
AAPL_20251022_220000,AAPL,2025-10-22 22:00:00+00:00,1,6,0.003206183335611179,4.728954952222054,6.070284233458899,5.233776378060751,2025-10-22 21:40:00+00:00,2025-10-22 22:00:00+00:00,2025-10-22 22:05:00+00:00,2025-10-22 23:00:00+00:00,0.002590673575129543,7.713371128836854e-05,unclear
AAPL_20251022_230000,AAPL,2025-10-22 23:00:00+00:00,1,2,0.0009645248534164708,0.7037933817594835,0.8750189796080015,19.488996886151035,2025-10-22 22:40:00+00:00,2025-10-22 23:00:00+00:00,2025-10-22 23:05:00+00:00,2025-10-23 08:00:00+00:00,0.0003163238539045654,0.0012340441942075842,unclear
AAPL_20251023_080000,AAPL,2025-10-23 08:00:00+00:00,1,3,0.0020434529887483066,2.3109404990403073,2.2158812711681826,8.997417717832326,2025-10-22 23:40:00+00:00,2025-10-23 08:00:00+00:00,2025-10-23 08:05:00+00:00,2025-10-23 09:25:00+00:00,0.0020068696692523424,-0.0021954319608673556,unclear
AAPL_20251023_084500,AAPL,2025-10-23 08:45:00+00:00,-1,1,0.0011182448578859194,0.31789676796912686,0.26367421460790663,10.07611552719946,2025-10-23 08:15:00+00:00,2025-10-23 08:45:00+00:00,2025-10-23 08:50:00+00:00,2025-10-23 10:30:00+00:00,-0.0012330931370659881,0.00011574520621948636,unclear
AAPL_20251023_091500,AAPL,2025-10-23 09:15:00+00:00,-1,2,0.0011971193335584829,0.7487352445193929,1.8963336298908597,10.106219245602515,2025-10-23 08:45:00+00:00,2025-10-23 09:15:00+00:00,2025-10-23 09:25:00+00:00,2025-10-23 11:05:00+00:00,-0.0015046876808518794,0.0006568778979907375,unclear
AAPL_20251023_100500,AAPL,2025-10-23 10:05:00+00:00,1,8,0.002352715384731141,15.795328142380423,11.669126735638718,21.05732423587089,2025-10-23 09:25:00+00:00,2025-10-23 10:05:00+00:00,2025-10-23 10:20:00+00:00,2025-10-23 11:35:00+00:00,0.0003474098664402181,-0.003279953694771187,reversal
AAPL_20251023_115000,AAPL,2025-10-23 11:50:00+00:00,-1,4,0.0025584384231045476,33.30582524271845,18.406039406797483,0.9908511565791412,2025-10-23 11:30:00+00:00,2025-10-23 11:50:00+00:00,2025-10-23 11:55:00+00:00,2025-10-23 12:50:00+00:00,-0.003326885880077457,0.0016689954975934729,unclear
AAPL_20251023_125000,AAPL,2025-10-23 12:50:00+00:00,1,2,0.0035895103250318527,8.144167091186958,6.556373169387635,0.5513695100470506,2025-10-23 12:30:00+00:00,2025-10-23 12:50:00+00:00,2025-10-23 12:55:00+00:00,2025-10-23 13:50:00+00:00,0.0014357780364764317,0.0020924555353198926,unclear
AAPL_20251023_132500,AAPL,2025-10-23 13:25:00+00:00,1,10,0.0062117992052472815,232.37425071670577,5.621622709250813,0.6759533658240849,2025-10-23 13:05:00+00:00,2025-10-23 13:25:00+00:00,2025-10-23 13:30:00+00:00,2025-10-23 14:25:00+00:00,0.006386931950143282,-0.001961998538405396,unclear
AAPL_20251023_145500,AAPL,2025-10-23 14:55:00+00:00,1,1,0.0011453960344800507,1.0828727284356954,1.4771251047057068,3.6158011998092423,2025-10-23 14:35:00+00:00,2025-10-23 14:55:00+00:00,2025-10-23 15:00:00+00:00,2025-10-23 15:55:00+00:00,0.0012039643669738975,0.0024181291122253867,unclear
AAPL_20251023_152000,AAPL,2025-10-23 15:20:00+00:00,1,1,0.0001731167437704073,0.5697667802525019,0.6988051644137014,3.0152036834862863,2025-10-23 15:00:00+00:00,2025-10-23 15:20:00+00:00,2025-10-23 15:25:00+00:00,2025-10-23 16:20:00+00:00,0.0003663851286204167,0.002833625691539554,unclear
AAPL_20251023_170000,AAPL,2025-10-23 17:00:00+00:00,1,2,0.001075971360001482,2.575081370401091,2.861441071629149,1.6113068817634069,2025-10-23 16:40:00+00:00,2025-10-23 17:00:00+00:00,2025-10-23 17:05:00+00:00,2025-10-23 18:00:00+00:00,0.0006533435818600886,-0.00023044129508009714,unclear
AAPL_20251023_175500,AAPL,2025-10-23 17:55:00+00:00,-1,1,0.00015372199407703846,8.005508608219953,0.5096901269938133,0.06201694193121628,2025-10-23 17:35:00+00:00,2025-10-23 17:55:00+00:00,2025-10-23 18:00:00+00:00,2025-10-23 18:55:00+00:00,-0.0005093679918686256,-0.0013067373842191587,unclear
AAPL_20251023_195000,AAPL,2025-10-23 19:50:00+00:00,-1,22,0.002040149292033,6.460835933828934,4.031521286140246,253.40173751339387,2025-10-23 19:30:00+00:00,2025-10-23 19:50:00+00:00,2025-10-23 19:55:00+00:00,2025-10-23 20:50:00+00:00,-0.0006158820585858704,-0.0008473597041943615,unclear
AAPL_20251023_224000,AAPL,2025-10-23 22:40:00+00:00,-1,18,0.0014265615334752013,33.30498177399757,541.9490430632926,13.953688716368342,2025-10-23 22:20:00+00:00,2025-10-23 22:40:00+00:00,2025-10-23 22:45:00+00:00,2025-10-23 23:45:00+00:00,-0.0003850596842509546,-0.0007315100154083876,unclear
AAPL_20251024_092000,AAPL,2025-10-24 09:20:00+00:00,1,1,0.00088640529939088,0.20214285714285715,0.0,28.70255698805275,2025-10-24 09:00:00+00:00,2025-10-24 09:20:00+00:00,2025-10-24 09:25:00+00:00,2025-10-24 10:30:00+00:00,0.0008867982726710189,0.0031203050964982992,continuation
AAPL_20251024_095000,AAPL,2025-10-24 09:50:00+00:00,-1,13,0.0026944856365318515,5.5962962962962965,11.648706961088182,9.685426784165024,2025-10-24 09:20:00+00:00,2025-10-24 09:50:00+00:00,2025-10-24 09:55:00+00:00,2025-10-24 10:50:00+00:00,-0.0004237451365612932,0.003545552643748895,reversal
AAPL_20251024_120000,AAPL,2025-10-24 12:00:00+00:00,1,11,0.0036595774918488644,36.98397338977926,23.920128493571077,1.9138214801312108,2025-10-24 11:40:00+00:00,2025-10-24 12:00:00+00:00,2025-10-24 12:05:00+00:00,2025-10-24 13:00:00+00:00,-0.000307031010131964,0.0028409090909091717,unclear
AAPL_20251024_132500,AAPL,2025-10-24 13:25:00+00:00,1,10,0.004841508016215634,101.78042784280629,6.54960001423314,0.4097124082754017,2025-10-24 13:05:00+00:00,2025-10-24 13:25:00+00:00,2025-10-24 13:30:00+00:00,2025-10-24 14:25:00+00:00,0.0003448143749282817,-0.0006074301034088014,unclear
